"id","datetime","sender","message"
5177,"x","x","x"
5178,"x","x","x"
5179,"x","x","x"
5180,"x","x","x"
5181,"x","x","x"
5182,"x","x","x"
5183,"x","x","x"
5184,"x","x","x"
5185,"x","x","x"
5186,"x","x","x"
5187,"x","x","x"
5188,"x","x","x"
5189,"x","x","x"
5190,"x","x","x"
5191,"x","x","x"
5192,"x","x","x"
5193,"x","x","x"
5194,"x","x","x"
5195,"x","x","x"
5196,"x","x","x"
5197,"x","x","x"
5198,"x","x","x"
5199,"x","x","x"
5200,"x","x","x"
5201,"x","x","x"
5202,"x","x","x"
5203,"x","x","x"
5204,"x","x","x"
5205,"x","x","x"
5206,"x","x","x"
5207,"x","x","x"
5208,"x","x","x"
5209,"x","x","x"
5210,"x","x","x"
5211,"x","x","x"
5212,"x","x","x"
5213,"x","x","x"
5214,"x","x","x"
5215,"x","x","x"
5216,"x","x","x"
5217,"x","x","x"
5218,"x","x","x"
5219,"x","x","x"
5220,"x","x","x"
5221,"x","x","x"
5222,"x","x","x"
5223,"x","x","x"
5224,"x","x","x"
5225,"x","x","x"
5226,"x","x","x"
5227,"x","x","x"
5228,"x","x","x"
5229,"x","x","x"
5230,"x","x","x"
5231,"x","x","x"
5232,"x","x","x"
5233,"x","x","x"
5234,"x","x","x"
5235,"x","x","x"
5236,"x","x","x"
5237,"x","x","x"
5238,"x","x","x"
5239,"x","x","x"
5240,"x","x","x"
5241,"x","x","x"
5242,"x","x","x"
5243,"x","x","x"
5244,"x","x","x"
5245,"x","x","x"
5246,"x","x","x"
5247,"x","x","x"
5248,"x","x","x"
5249,"x","x","x"
5250,"x","x","x"
5251,"x","x","x"
5252,"x","x","x"
5253,"x","x","x"
5254,"x","x","x"
5255,"x","x","x"
5256,"x","x","x"
5257,"x","x","x"
5258,"x","x","x"
5259,"x","x","x"
5260,"x","x","x"
5261,"x","x","x"
5262,"x","x","x"
5263,"x","x","x"
5264,"x","x","x"
5265,"x","x","x"
5266,"x","x","x"
5267,"x","x","x"
5268,"x","x","x"
5269,"x","x","x"
5270,"x","x","x"
5271,"x","x","x"
5272,"x","x","x"
5273,"x","x","x"
5274,"x","x","x"
5275,"x","x","x"
5276,"x","x","x"
5277,"x","x","x"
5278,"x","x","x"
5279,"x","x","x"
5280,"x","x","x"
5281,"x","x","x"
5282,"x","x","x"
5283,"x","x","x"
5284,"x","x","x"
5285,"x","x","x"
5286,"x","x","x"
5287,"x","x","x"
5288,"x","x","x"
5289,"x","x","x"
5290,"x","x","x"
5291,"x","x","x"
5292,"x","x","x"
5293,"x","x","x"
5294,"x","x","x"
5295,"x","x","x"
5296,"x","x","x"
5297,"x","x","x"
5298,"x","x","x"
5299,"x","x","x"
5300,"x","x","x"
5301,"x","x","x"
5302,"x","x","x"
5303,"x","x","x"
5304,"x","x","x"
5305,"x","x","x"
5306,"x","x","x"
5307,"x","x","x"
5308,"x","x","x"
5309,"x","x","x"
5310,"x","x","x"
5311,"x","x","x"
5312,"x","x","x"
5313,"x","x","x"
5314,"x","x","x"
5315,"x","x","x"
5316,"x","x","x"
5317,"x","x","x"
5318,"x","x","x"
5319,"x","x","x"
5320,"x","x","x"
5321,"x","x","x"
5322,"x","x","x"
5323,"x","x","x"
5324,"x","x","x"
5325,"x","x","x"
5326,"x","x","x"
5327,"x","x","x"
5328,"x","x","x"
5329,"x","x","x"
5330,"x","x","x"
5331,"x","x","x"
5332,"x","x","x"
5333,"x","x","x"
5334,"x","x","x"
5335,"x","x","x"
5336,"x","x","x"
5337,"x","x","x"
5338,"x","x","x"
5339,"x","x","x"
5340,"x","x","x"
5341,"x","x","x"
5342,"x","x","x"
5343,"x","x","x"
5344,"x","x","x"
5345,"x","x","x"
5346,"x","x","x"
5347,"x","x","x"
5348,"x","x","x"
5349,"x","x","x"
5350,"x","x","x"
5351,"x","x","x"
5352,"x","x","x"
5353,"x","x","x"
5354,"x","x","x"
5355,"x","x","x"
5356,"x","x","x"
5357,"x","x","x"
5358,"x","x","x"
5359,"x","x","x"
5360,"x","x","x"
5361,"x","x","x"
5362,"x","x","x"
5363,"x","x","x"
5364,"x","x","x"
5365,"x","x","x"
5366,"x","x","x"
5367,"x","x","x"
5368,"x","x","x"
5369,"x","x","x"
5370,"x","x","x"
5371,"x","x","x"
5372,"x","x","x"
5373,"x","x","x"
5374,"x","x","x"
5375,"x","x","x"
5376,"x","x","x"
5377,"x","x","x"
5378,"x","x","x"
5379,"x","x","x"
5380,"x","x","x"
5381,"x","x","x"
5382,"x","x","x"
5383,"x","x","x"
5384,"x","x","x"
5385,"x","x","x"
5386,"x","x","x"
5387,"x","x","x"
5388,"x","x","x"
5389,"x","x","x"
5390,"x","x","x"
5391,"x","x","x"
5392,"x","x","x"
5393,"x","x","x"
5394,"x","x","x"
5395,"x","x","x"
5396,"x","x","x"
5397,"x","x","x"
5398,"x","x","x"
5399,"x","x","x"
5400,"x","x","x"
5401,"x","x","x"
5402,"x","x","x"
5403,"x","x","x"
5404,"x","x","x"
5405,"x","x","x"
5406,"x","x","x"
5407,"x","x","x"
5408,"x","x","x"
5409,"x","x","x"
5410,"x","x","x"
5411,"x","x","x"
5412,"x","x","x"
5413,"x","x","x"
5414,"x","x","x"
5415,"x","x","x"
5416,"x","x","x"
5417,"x","x","x"
5418,"x","x","x"
5419,"x","x","x"
5420,"x","x","x"
5421,"x","x","x"
5422,"x","x","x"
5423,"x","x","x"
5424,"x","x","x"
5425,"x","x","x"
5426,"x","x","x"
5427,"x","x","x"
5428,"x","x","x"
5429,"x","x","x"
5430,"x","x","x"
5431,"x","x","x"
5432,"x","x","x"
5433,"x","x","x"
5434,"x","x","x"
5435,"x","x","x"
5436,"x","x","x"
5437,"x","x","x"
5438,"x","x","x"
5439,"x","x","x"
5440,"x","x","x"
5441,"x","x","x"
5442,"x","x","x"
5445,"x","x","x"
5446,"x","x","x"
5447,"x","x","x"
5448,"x","x","x"
5449,"x","x","x"
5450,"x","x","x"
5451,"x","x","x"
5452,"x","x","x"
5453,"x","x","x"
5454,"x","x","x"
5455,"x","x","x"
5456,"x","x","x"
5457,"x","x","x"
5458,"x","x","x"
5459,"x","x","x"
5460,"x","x","x"
5461,"x","x","x"
5462,"x","x","x"
5463,"x","x","x"
5464,"x","x","x"
5465,"x","x","x"
5466,"x","x","x"
5467,"x","x","x"
5468,"x","x","x"
5469,"x","x","x"
5470,"x","x","x"
5471,"x","x","x"
5472,"x","x","x"
5473,"x","x","x"
5474,"x","x","x"
5475,"x","x","x"
5476,"x","x","x"
5477,"x","x","x"
5478,"x","x","x"
5479,"x","x","x"
5480,"x","x","x"
5481,"x","x","x"
5482,"x","x","x"
5483,"x","x","x"
5484,"x","x","x"
5485,"x","x","x"
5486,"x","x","x"
5487,"x","x","x"
5488,"x","x","x"
5489,"x","x","x"
5490,"x","x","x"
5491,"x","x","x"
5492,"x","x","x"
5493,"x","x","x"
5494,"x","x","x"
5495,"x","x","x"
5496,"x","x","x"
5497,"x","x","x"
5498,"x","x","x"
5499,"x","x","x"
5500,"x","x","x"
5501,"x","x","x"
5502,"x","x","x"
5503,"x","x","x"
5504,"x","x","x"
5505,"x","x","x"
5506,"x","x","x"
5507,"x","x","x"
5508,"x","x","x"
5509,"x","x","x"
5510,"x","x","x"
5511,"x","x","x"
5512,"x","x","x"
5513,"x","x","x"
5514,"x","x","x"
5515,"x","x","x"
5516,"x","x","x"
5517,"x","x","x"
5518,"x","x","x"
5519,"x","x","x"
5520,"x","x","x"
5521,"x","x","x"
5522,"x","x","x"
5523,"x","x","x"
5524,"x","x","x"
5525,"x","x","x"
5526,"x","x","x"
5527,"x","x","x"
5528,"x","x","x"
5529,"x","x","x"
5530,"x","x","x"
5531,"x","x","x"
5532,"x","x","x"
5533,"x","x","x"
5534,"x","x","x"
5535,"x","x","x"
5536,"x","x","x"
5537,"x","x","x"
5538,"x","x","x"
5539,"x","x","x"
5540,"x","x","x"
5541,"x","x","x"
5542,"x","x","x"
5543,"x","x","x"
5544,"x","x","x"
5545,"x","x","x"
5546,"x","x","x"
5547,"x","x","x"
5548,"x","x","x"
5549,"x","x","x"
5550,"x","x","x"
5551,"x","x","x"
5552,"x","x","x"
5553,"x","x","x"
5554,"x","x","x"
5555,"x","x","x"
5556,"x","x","x"
5557,"x","x","x"
5558,"x","x","x"
5559,"x","x","x"
5560,"x","x","x"
5561,"x","x","x"
5562,"x","x","x"
5563,"x","x","x"
5564,"x","x","x"
5565,"x","x","x"
5566,"x","x","x"
5567,"x","x","x"
5568,"x","x","x"
5569,"x","x","x"
5570,"x","x","x"
5571,"x","x","x"
5572,"x","x","x"
5573,"x","x","x"
5574,"x","x","x"
5575,"x","x","x"
5576,"x","x","x"
5577,"x","x","x"
5578,"x","x","x"
5579,"x","x","x"
5580,"x","x","x"
5581,"x","x","x"
5582,"x","x","x"
5583,"x","x","x"
5584,"x","x","x"
5585,"x","x","x"
5586,"x","x","x"
5587,"x","x","x"
5588,"x","x","x"
5589,"x","x","x"
5590,"x","x","x"
5591,"x","x","x"
5592,"x","x","x"
5593,"x","x","x"
5594,"x","x","x"
5595,"x","x","x"
5596,"x","x","x"
5597,"x","x","x"
5598,"x","x","x"
5599,"x","x","x"
5600,"x","x","x"
5601,"x","x","x"
5602,"x","x","x"
5603,"x","x","x"
5604,"x","x","x"
5605,"x","x","x"
5606,"x","x","x"
5607,"x","x","x"
5608,"x","x","x"
5609,"x","x","x"
5610,"x","x","x"
5611,"x","x","x"
5612,"x","x","x"
5613,"x","x","x"
5614,"x","x","x"
5615,"x","x","x"
5616,"x","x","x"
5617,"x","x","x"
5618,"x","x","x"
5619,"x","x","x"
5620,"x","x","x"
5621,"x","x","x"
5622,"x","x","x"
5623,"x","x","x"
5624,"x","x","x"
5625,"x","x","x"
5626,"x","x","x"
5627,"x","x","x"
5628,"x","x","x"
5629,"x","x","x"
5630,"x","x","x"
5631,"x","x","x"
5632,"x","x","x"
5633,"x","x","x"
5634,"x","x","x"
5635,"x","x","x"
5636,"x","x","x"
5637,"x","x","x"
5638,"x","x","x"
5639,"x","x","x"
5640,"x","x","x"
5641,"x","x","x"
5642,"x","x","x"
5643,"x","x","x"
5644,"x","x","x"
5645,"x","x","x"
5646,"x","x","x"
5647,"x","x","x"
5648,"x","x","x"
5649,"x","x","x"
5650,"x","x","x"
5651,"x","x","x"
5652,"x","x","x"
5653,"x","x","x"
5654,"x","x","x"
5655,"x","x","x"
5656,"x","x","x"
5657,"x","x","x"
5658,"x","x","x"
5659,"x","x","x"
5660,"x","x","x"
5661,"x","x","x"
5662,"x","x","x"
5663,"x","x","x"
5664,"x","x","x"
5665,"x","x","x"
5666,"x","x","x"
5667,"x","x","x"
5668,"x","x","x"
5669,"x","x","x"
5670,"x","x","x"
5671,"x","x","x"
5672,"x","x","x"
5673,"x","x","x"
5674,"x","x","x"
5675,"x","x","x"
5676,"x","x","x"
5677,"x","x","x"
5678,"x","x","x"
5679,"x","x","x"
5680,"x","x","x"
5681,"x","x","x"
5682,"x","x","x"
5683,"x","x","x"
5684,"x","x","x"
5685,"x","x","x"
5686,"x","x","x"
5687,"x","x","x"
5688,"x","x","x"
5689,"x","x","x"
5690,"x","x","x"
5691,"x","x","x"
5692,"x","x","x"
5693,"x","x","x"
5694,"x","x","x"
5695,"x","x","x"
5696,"x","x","x"
5697,"x","x","x"
5698,"x","x","x"
5699,"x","x","x"
5700,"x","x","x"
5701,"x","x","x"
5702,"x","x","x"
5703,"x","x","x"
5704,"x","x","x"
5705,"x","x","x"
5706,"x","x","x"
5707,"x","x","x"
5708,"x","x","x"
5709,"x","x","x"
5710,"x","x","x"
5711,"x","x","x"
5712,"x","x","x"
5713,"x","x","x"
5714,"x","x","x"
5715,"x","x","x"
5716,"x","x","x"
5717,"x","x","x"
5718,"x","x","x"
5719,"x","x","x"
5720,"x","x","x"
5721,"x","x","x"
5722,"x","x","x"
5723,"x","x","x"
5724,"x","x","x"
5725,"x","x","x"
5726,"x","x","x"
5727,"x","x","x"
5728,"x","x","x"
5729,"x","x","x"
5730,"x","x","x"
5731,"x","x","x"
5732,"x","x","x"
5733,"x","x","x"
5734,"x","x","x"
5735,"x","x","x"
5736,"x","x","x"
5737,"x","x","x"
5738,"x","x","x"
5739,"x","x","x"
5740,"x","x","x"
5741,"x","x","x"
5742,"x","x","x"
5743,"x","x","x"
5744,"x","x","x"
5745,"x","x","x"
5746,"x","x","x"
5747,"x","x","x"
5748,"x","x","x"
5749,"x","x","x"
5750,"x","x","x"
5751,"x","x","x"
5752,"x","x","x"
5753,"x","x","x"
5754,"x","x","x"
5755,"x","x","x"
5756,"x","x","x"
5757,"x","x","x"
5758,"x","x","x"
5759,"x","x","x"
5760,"x","x","x"
5761,"x","x","x"
5762,"x","x","x"
5763,"x","x","x"
5764,"x","x","x"
5765,"x","x","x"
5766,"x","x","x"
5767,"x","x","x"
5768,"x","x","x"
5769,"x","x","x"
5770,"x","x","x"
5771,"x","x","x"
5772,"x","x","x"
5773,"x","x","x"
5774,"x","x","x"
5775,"x","x","x"
5776,"x","x","x"
5777,"x","x","x"
5778,"x","x","x"
5779,"x","x","x"
5780,"x","x","x"
5781,"x","x","x"
5782,"x","x","x"
5783,"x","x","x"
5784,"x","x","x"
5785,"x","x","x"
5786,"x","x","x"
5787,"x","x","x"
5788,"x","x","x"
5789,"x","x","x"
5790,"x","x","x"
5791,"x","x","x"
5792,"x","x","x"
5793,"x","x","x"
5794,"x","x","x"
5795,"x","x","x"
5796,"x","x","x"
5797,"x","x","x"
5798,"x","x","x"
5799,"x","x","x"
5800,"x","x","x"
5801,"x","x","x"
5802,"x","x","x"
5803,"x","x","x"
5804,"x","x","x"
5805,"x","x","x"
5806,"x","x","x"
5807,"x","x","x"
5808,"x","x","x"
5809,"x","x","x"
5810,"x","x","x"
5811,"x","x","x"
5812,"x","x","x"
5813,"x","x","x"
5814,"x","x","x"
5815,"x","x","x"
5816,"x","x","x"
5817,"x","x","x"
5818,"x","x","x"
5819,"x","x","x"
5820,"x","x","x"
5821,"x","x","x"
5822,"x","x","x"
5823,"x","x","x"
5824,"x","x","x"
5825,"x","x","x"
5826,"x","x","x"
5827,"x","x","x"
5828,"x","x","x"
5829,"x","x","x"
5830,"x","x","x"
5831,"x","x","x"
5832,"x","x","x"
5833,"x","x","x"
5834,"x","x","x"
5835,"x","x","x"
5836,"x","x","x"
5837,"x","x","x"
5838,"x","x","x"
5839,"x","x","x"
5840,"x","x","x"
5841,"x","x","x"
5842,"x","x","x"
5843,"9/26/19, 13:15","Arif PPIF","https://www.bbc.com/worklife/article/20190924-being-depressed-in-the-worlds-happiest-country?ocid=ww.social.link.whatsapp"
5844,"9/26/19, 13:25","Arif PPIF","Suicide rates in Finland are half what they were in the 1990s and have reduced across all age groups – a shift which has been linked to a nationwide suicide prevention campaign when things were at their worst, alongside improved treatment for depression. But they remain well above the European average. One third of all deaths among 15- to 24-year-olds are caused by suicide."
5845,"9/26/19, 13:26","Arif PPIF","Be aware, sering ngumpul sama teman Indonesia aja"
5846,"9/26/19, 13:27","Arif PPIF","Misal, main ke tempat saya sambil bawa makanan"
5847,"9/26/19, 13:29","Yunita PPIfinlandia","Well, sedih yaa klo tahu faktanya, tp baru2 ini, ada tmn satu almamaterku dari University of Jyväskylä yg meninggal dunia krn bunuh diri ☹️ pdhl orgnya aktif, di kampus dan jd volunteer di NGO. Meninggalnya cukup tragis. 😭"
5848,"9/26/19, 13:29","Yunita PPIfinlandia","Modus ini sih 🤭"
5849,"9/26/19, 13:30","Yunita PPIfinlandia","Tmn2 PPI mngkn ada wadah curhat utk tmn2 yg depresi? Winter is coming ❄️"
5850,"9/26/19, 13:31","Arif PPIF","🤣🤣 November is coming"
5851,"9/26/19, 13:31","Yunita PPIfinlandia","Krn depresi itu nyata... Waspadalah.. Waspadalah.."
5852,"x","x","x"
5853,"x","x","x"
5854,"x","x","x"
5855,"x","x","x"
5856,"x","x","x"
5857,"x","x","x"
5858,"x","x","x"
5859,"x","x","x"
5860,"x","x","x"
5861,"x","x","x"
5862,"x","x","x"
5863,"x","x","x"
5864,"x","x","x"
5865,"x","x","x"
5866,"x","x","x"
5867,"x","x","x"
5868,"x","x","x"
5869,"x","x","x"
5870,"x","x","x"
5871,"x","x","x"
5872,"x","x","x"
5873,"x","x","x"
5874,"x","x","x"
5875,"x","x","x"
5876,"x","x","x"
5877,"x","x","x"
5878,"x","x","x"
5879,"x","x","x"
5880,"x","x","x"
5881,"x","x","x"
5882,"x","x","x"
5883,"x","x","x"
5884,"x","x","x"
5885,"x","x","x"
5886,"x","x","x"
5887,"x","x","x"
5888,"x","x","x"
5889,"x","x","x"
5890,"x","x","x"
5891,"x","x","x"
5892,"x","x","x"
5893,"x","x","x"
5894,"x","x","x"
5895,"x","x","x"
5896,"x","x","x"
5897,"x","x","x"
5898,"x","x","x"
5899,"x","x","x"
5900,"x","x","x"
5901,"x","x","x"
5902,"x","x","x"
5903,"x","x","x"
5904,"x","x","x"
5905,"x","x","x"
5906,"x","x","x"
5907,"x","x","x"
5908,"x","x","x"
5909,"x","x","x"
5910,"x","x","x"
5911,"x","x","x"
5912,"x","x","x"
5913,"x","x","x"
5914,"x","x","x"
5915,"x","x","x"
5916,"x","x","x"
5917,"x","x","x"
5918,"x","x","x"
5919,"x","x","x"
5920,"x","x","x"
5921,"x","x","x"
5922,"x","x","x"
5923,"x","x","x"
5924,"x","x","x"
5925,"x","x","x"
5926,"x","x","x"
5927,"x","x","x"
5928,"x","x","x"
5929,"x","x","x"
5930,"x","x","x"
5931,"x","x","x"
5932,"x","x","x"
5933,"x","x","x"
5934,"x","x","x"
5935,"x","x","x"
5936,"x","x","x"
5937,"x","x","x"
5938,"x","x","x"
5939,"x","x","x"
5940,"x","x","x"
5941,"x","x","x"
5942,"x","x","x"
5943,"x","x","x"
5944,"x","x","x"
5945,"x","x","x"
5946,"x","x","x"
5947,"x","x","x"
5948,"x","x","x"
5949,"x","x","x"
5950,"x","x","x"
5951,"x","x","x"
5952,"x","x","x"
5953,"x","x","x"
5954,"x","x","x"
5955,"x","x","x"
5956,"x","x","x"
5957,"x","x","x"
5958,"x","x","x"
5959,"x","x","x"
5960,"x","x","x"
5961,"x","x","x"
5962,"x","x","x"
5963,"x","x","x"
5964,"x","x","x"
5965,"x","x","x"
5966,"x","x","x"
5967,"x","x","x"
5968,"x","x","x"
5969,"x","x","x"
5970,"x","x","x"
5971,"x","x","x"
5972,"x","x","x"
5973,"x","x","x"
5974,"x","x","x"
5975,"x","x","x"
5976,"x","x","x"
5977,"x","x","x"
5978,"x","x","x"
5979,"x","x","x"
5980,"x","x","x"
5981,"x","x","x"
5982,"x","x","x"
5983,"x","x","x"
5984,"x","x","x"
5985,"x","x","x"
5986,"x","x","x"
5987,"x","x","x"
5988,"x","x","x"
5989,"x","x","x"
5990,"x","x","x"
5991,"x","x","x"
5992,"x","x","x"
5993,"x","x","x"
5994,"x","x","x"
5995,"x","x","x"
5996,"x","x","x"
5997,"x","x","x"
5998,"x","x","x"
5999,"x","x","x"
6000,"x","x","x"
6001,"x","x","x"
6002,"x","x","x"
6003,"x","x","x"
6004,"x","x","x"
6005,"x","x","x"
6006,"x","x","x"
6007,"x","x","x"
6008,"x","x","x"
6009,"x","x","x"
6010,"x","x","x"
6011,"x","x","x"
6012,"x","x","x"
6013,"x","x","x"
6014,"x","x","x"
6015,"x","x","x"
6016,"x","x","x"
6017,"x","x","x"
6018,"x","x","x"
6019,"x","x","x"
6020,"x","x","x"
6021,"x","x","x"
6022,"x","x","x"
6023,"x","x","x"
6024,"x","x","x"
6025,"x","x","x"
6026,"x","x","x"
6027,"x","x","x"
6028,"x","x","x"
6029,"x","x","x"
6030,"x","x","x"
6031,"x","x","x"
6032,"x","x","x"
6033,"x","x","x"
6034,"x","x","x"
6035,"x","x","x"
6036,"x","x","x"
6037,"x","x","x"
6038,"x","x","x"
6039,"x","x","x"
6040,"x","x","x"
6041,"x","x","x"
6042,"x","x","x"
6043,"x","x","x"
6044,"x","x","x"
6045,"x","x","x"
6046,"x","x","x"
6047,"x","x","x"
6048,"x","x","x"
6049,"x","x","x"
6050,"x","x","x"
6051,"x","x","x"
6052,"x","x","x"
6053,"x","x","x"
6054,"x","x","x"
6055,"x","x","x"
6056,"x","x","x"
6057,"x","x","x"
6058,"x","x","x"
6059,"x","x","x"
6060,"x","x","x"
6061,"x","x","x"
6062,"x","x","x"
6063,"x","x","x"
6064,"x","x","x"
6065,"x","x","x"
6066,"x","x","x"
6067,"x","x","x"
6068,"x","x","x"
6069,"x","x","x"
6070,"x","x","x"
6071,"x","x","x"
6072,"x","x","x"
6073,"x","x","x"
6074,"x","x","x"
6075,"x","x","x"
6076,"x","x","x"
6077,"x","x","x"
6078,"x","x","x"
6079,"x","x","x"
6080,"x","x","x"
6081,"x","x","x"
6082,"x","x","x"
6083,"x","x","x"
6084,"x","x","x"
6085,"x","x","x"
6086,"x","x","x"
6087,"x","x","x"
6088,"x","x","x"
6089,"x","x","x"
6090,"x","x","x"
6091,"x","x","x"
6092,"x","x","x"
6093,"x","x","x"
6094,"x","x","x"
6095,"x","x","x"
6096,"x","x","x"
6097,"x","x","x"
6098,"x","x","x"
6099,"x","x","x"
6100,"x","x","x"
6101,"x","x","x"
6102,"x","x","x"
6103,"x","x","x"
6104,"x","x","x"
6105,"x","x","x"
6106,"x","x","x"
6107,"x","x","x"
6108,"x","x","x"
6109,"x","x","x"
6110,"x","x","x"
6111,"x","x","x"
6112,"x","x","x"
6113,"x","x","x"
6114,"x","x","x"
6115,"x","x","x"
6116,"x","x","x"
6117,"x","x","x"
6118,"x","x","x"
6119,"x","x","x"
6120,"x","x","x"
6121,"x","x","x"
6122,"x","x","x"
6123,"x","x","x"
6124,"x","x","x"
6125,"x","x","x"
6126,"x","x","x"
6127,"x","x","x"
6128,"x","x","x"
6129,"x","x","x"
6130,"x","x","x"
6131,"x","x","x"
6132,"x","x","x"
6133,"x","x","x"
6134,"x","x","x"
6135,"x","x","x"
6136,"x","x","x"
6137,"x","x","x"
6138,"x","x","x"
6139,"x","x","x"
6140,"x","x","x"
6141,"x","x","x"
6142,"x","x","x"
6143,"x","x","x"
6144,"x","x","x"
6145,"x","x","x"
6146,"x","x","x"
6147,"x","x","x"
6148,"x","x","x"
6149,"x","x","x"
6150,"x","x","x"
6151,"x","x","x"
6152,"x","x","x"
6153,"x","x","x"
6154,"x","x","x"
6155,"x","x","x"
6156,"x","x","x"
6157,"x","x","x"
6158,"x","x","x"
6159,"x","x","x"
6160,"x","x","x"
6161,"x","x","x"
6162,"x","x","x"
6163,"x","x","x"
6164,"x","x","x"
6165,"x","x","x"
6166,"x","x","x"
6167,"x","x","x"
6168,"x","x","x"
6169,"x","x","x"
6170,"x","x","x"
6171,"x","x","x"
6172,"10/14/19, 21:01","Izzan PPIF","Halo² disini ada yg punya rekomendasi tempat pesen taksi mini bus yg cukup murah kah? Lg cari buat rombongan keluarga yg mau liburan kesini"
6173,"10/14/19, 21:09","Windi PPIF","Coba tanya orang KBRI zzan... biasanya punya langganan"
6174,"10/14/19, 21:11","Andry PPIF","Mau ngerental atau order taksi aja?"
6175,"10/14/19, 21:20","Izzan PPIF","Order taksi aja"
6176,"10/14/19, 21:20","Izzan PPIF","Oh okee. Biasanya tanya ke siapa ya kalau ini?"
6177,"10/14/19, 21:20","Andry PPIF","Coba tanya mang Riva"
6178,"10/14/19, 21:21","Andry PPIF","Klo taksi biasa aku order taxi helsinki. Bisa pesen yg 7-8 seater."
6179,"10/14/19, 21:33","Izzan PPIF","Oh okee"
6180,"x","x","x"
6181,"x","x","x"
6182,"x","x","x"
6183,"x","x","x"
6184,"x","x","x"
6185,"x","x","x"
6186,"x","x","x"
6187,"x","x","x"
6188,"x","x","x"
6189,"x","x","x"
6190,"x","x","x"
6191,"x","x","x"
6192,"x","x","x"
6193,"x","x","x"
6194,"x","x","x"
6195,"x","x","x"
6196,"x","x","x"
6197,"x","x","x"
6198,"x","x","x"
6199,"x","x","x"
6200,"x","x","x"
6201,"x","x","x"
6202,"x","x","x"
6203,"x","x","x"
6204,"x","x","x"
6205,"x","x","x"
6206,"x","x","x"
6207,"x","x","x"
6208,"x","x","x"
6209,"x","x","x"
6210,"x","x","x"
6211,"x","x","x"
6212,"x","x","x"
6213,"x","x","x"
6214,"x","x","x"
6215,"x","x","x"
6216,"x","x","x"
6217,"x","x","x"
6218,"x","x","x"
6219,"x","x","x"
6220,"x","x","x"
6221,"x","x","x"
6222,"x","x","x"
6223,"x","x","x"
6224,"x","x","x"
6225,"x","x","x"
6226,"x","x","x"
6227,"x","x","x"
6228,"x","x","x"
6229,"x","x","x"
6230,"x","x","x"
6231,"x","x","x"
6232,"x","x","x"
6233,"x","x","x"
6234,"x","x","x"
6235,"x","x","x"
6236,"x","x","x"
6237,"10/19/19, 10:02","+62 813-4567-1947","I’m your best friend who is often overlooked. For without me, you’ll never find rest. Who am I?"
6238,"10/19/19, 10:02","+62 813-4567-1947","<Media omitted>"
6239,"10/19/19, 15:18","David PPIF","mak susahnya, ga nyampe IQ ni"
6240,"10/19/19, 15:40","Stefania PPIF","melatonin?"
6241,"x","x","x"
6242,"x","x","x"
6243,"x","x","x"
6244,"x","x","x"
6245,"x","x","x"
6246,"x","x","x"
6247,"x","x","x"
6248,"x","x","x"
6249,"x","x","x"
6250,"x","x","x"
6251,"x","x","x"
6252,"x","x","x"
6253,"x","x","x"
6254,"x","x","x"
6255,"x","x","x"
6256,"x","x","x"
6257,"x","x","x"
6258,"x","x","x"
6259,"x","x","x"
6260,"x","x","x"
6261,"x","x","x"
6262,"x","x","x"
6263,"x","x","x"
6264,"x","x","x"
6265,"x","x","x"
6266,"x","x","x"
6267,"x","x","x"
6268,"x","x","x"
6269,"x","x","x"
6270,"x","x","x"
